date_collected,redcap_event_name,date_collected_complete,rainfall_hobo,temp_mean_hobo,temp_min_hobo,temp_max_hobo,rh_mean_hobo,rh_min_hobo,rh_max_hobo,dewpt_mean_hobo,dewpt_min_hobo,dewpt_max_hobo,hobo_complete
2021-03-06,msambweni_insectar_arm_1,2,,30.6,28.3,33.0,69.2,60.1,74.9,24.3,23.2,25.2,2
2021-03-07,kisumu_arm_1,2,0.0,27.3,21.7,35.6,56.8,31.3,74.6,17.3,15.0,19.1,2
2021-03-07,ukunda_arm_1,2,,29.0,24.0,35.3,,,,,,,2
2021-03-07,ukunda_dispensary_arm_1,2,,28.7,25.9,32.6,,,,,,,2
2021-03-07,msambweni_arm_1,2,0.0,30.9,24.5,39.7,,,,,,,2
2021-03-07,msambweni_insectar_arm_1,2,,30.3,28.5,32.3,68.5,61.9,74.6,23.9,23.4,24.2,2
2021-03-08,kisumu_arm_1,2,21.8,26.0,22.2,33.7,64.9,36.6,87.9,18.4,16.9,20.2,2
2021-03-08,ukunda_arm_1,2,,29.1,25.4,34.9,,,,,,,2
2021-03-08,ukunda_dispensary_arm_1,2,,28.5,26.8,31.3,,,,,,,2
2021-03-08,msambweni_arm_1,2,0.0,31.2,26.4,39.6,,,,,,,2
2021-03-08,msambweni_insectar_arm_1,2,,30.7,29.0,32.9,67.6,60.3,74.1,24.0,23.3,24.7,2
2021-03-09,kisumu_arm_1,2,0.0,25.1,19.9,33.0,67.2,33.1,91.2,17.7,14.3,19.7,2
2021-03-09,ukunda_arm_1,2,,29.7,25.6,36.1,,,,,,,2
2021-03-09,ukunda_dispensary_arm_1,2,,29.0,26.8,32.6,,,,,,,2
2021-03-09,msambweni_arm_1,2,0.0,31.3,25.3,39.8,,,,,,,2
2021-03-09,msambweni_insectar_arm_1,2,,31.0,29.2,33.3,68.1,60.9,75.0,24.4,23.9,25.4,2
2021-03-10,kisumu_arm_1,2,0.0,26.4,20.5,35.5,60.1,24.6,84.7,16.9,11.7,18.9,2
2021-03-10,ukunda_arm_1,2,,29.8,25.4,36.1,,,,,,,2
2021-03-10,ukunda_dispensary_arm_1,2,,29.1,26.6,33.5,,,,,,,2
2021-03-10,msambweni_arm_1,2,0.0,31.3,25.6,39.4,,,,,,,2
2021-03-10,msambweni_insectar_arm_1,2,,31.1,29.1,33.3,68.3,59.8,74.6,24.5,24.0,25.4,2
2021-03-11,kisumu_arm_1,2,0.0,27.6,20.1,37.2,47.0,15.0,80.1,12.9,5.5,18.9,2
2021-03-11,ukunda_arm_1,2,,29.3,24.3,36.1,,,,,,,2
2021-03-11,ukunda_dispensary_arm_1,2,,28.7,25.8,33.2,,,,,,,2
2021-03-11,msambweni_arm_1,2,0.0,30.9,25.2,40.4,,,,,,,2
2021-03-11,msambweni_insectar_arm_1,2,,30.7,29.1,32.9,68.8,61.2,74.3,24.3,23.8,25.1,2
2021-03-12,kisumu_arm_1,2,0.0,28.9,19.9,40.3,32.8,15.0,63.1,8.7,2.8,13.3,2
2021-03-12,ukunda_arm_1,2,,29.0,23.0,36.3,,,,,,,2
2021-03-12,ukunda_dispensary_arm_1,2,,28.5,25.1,33.2,,,,,,,2
2021-03-12,msambweni_arm_1,2,0.0,30.6,22.7,39.7,,,,,,,2
2021-03-12,msambweni_insectar_arm_1,2,,30.2,28.1,32.3,69.2,63.5,74.0,23.9,23.0,24.6,2
2021-03-13,kisumu_arm_1,2,0.0,29.2,21.4,38.9,34.8,15.0,52.8,10.5,4.9,18.8,2
2021-03-13,ukunda_arm_1,2,,28.8,23.6,35.3,,,,,,,2
2021-03-13,ukunda_dispensary_arm_1,2,,28.5,25.5,33.5,,,,,,,2
2021-03-13,msambweni_arm_1,2,0.0,30.9,24.2,40.8,,,,,,,2
2021-03-13,msambweni_insectar_arm_1,2,,30.3,28.7,32.4,70.7,64.1,76.3,24.4,23.6,25.1,2
2021-03-14,kisumu_arm_1,2,0.0,28.3,21.8,36.2,44.1,21.5,59.5,14.1,10.1,18.4,2
2021-03-14,ukunda_arm_1,2,,28.8,23.3,36.0,,,,,,,2
2021-03-14,ukunda_dispensary_arm_1,2,,28.6,25.1,33.5,,,,,,,2
2021-03-14,msambweni_arm_1,2,0.0,30.9,23.7,40.5,,,,,,,2
2021-03-14,msambweni_insectar_arm_1,2,,30.0,28.0,32.2,72.4,66.7,78.7,24.5,23.7,25.6,2
2021-03-15,kisumu_arm_1,2,0.8,28.4,23.3,36.8,46.2,22.9,70.3,14.9,12.2,19.9,2
2021-03-15,ukunda_arm_1,2,,29.1,23.4,35.6,,,,,,,2
2021-03-15,ukunda_dispensary_arm_1,2,,29.0,25.2,33.5,,,,,,,2
2021-03-15,msambweni_arm_1,2,0.0,31.3,23.6,41.3,,,,,,,2
2021-03-15,msambweni_insectar_arm_1,2,,30.3,28.3,32.4,71.2,63.2,78.4,24.5,23.9,25.0,2
2021-03-16,kisumu_arm_1,2,0.3,25.9,20.9,34.0,55.5,28.1,75.9,15.4,12.1,18.5,2
2021-03-16,ukunda_arm_1,2,,29.3,24.1,35.8,,,,,,,2
2021-03-16,ukunda_dispensary_arm_1,2,,29.0,25.8,33.6,,,,,,,2
2021-03-16,msambweni_arm_1,2,0.0,31.4,25.6,41.3,,,,,,,2
2021-03-16,msambweni_insectar_arm_1,2,,30.5,28.6,32.5,72.1,66.4,77.4,24.9,23.9,25.6,2
2021-03-17,kisumu_arm_1,2,8.9,24.9,20.2,35.4,62.5,26.4,80.5,16.2,13.1,18.8,2
2021-03-17,ukunda_arm_1,2,,29.5,24.6,36.0,,,,,,,2
2021-03-17,ukunda_dispensary_arm_1,2,,29.0,26.1,33.1,,,,,,,2
2021-03-17,msambweni_arm_1,2,0.0,32.1,25.5,40.8,,,,,,,2
2021-03-17,msambweni_insectar_arm_1,2,,30.8,28.5,33.0,72.1,63.9,79.3,25.1,24.4,26.0,2
2021-03-18,kisumu_arm_1,2,4.8,24.7,18.9,32.5,65.1,39.5,86.7,17.2,15.4,18.8,2
2021-03-18,ukunda_arm_1,2,,30.0,24.8,36.2,,,,,,,2
2021-03-18,ukunda_dispensary_arm_1,2,,29.4,26.3,33.7,,,,,,,2
2021-03-18,msambweni_arm_1,2,0.0,32.1,25.5,40.5,,,,,,,2
2021-03-18,msambweni_insectar_arm_1,2,,31.0,28.8,33.1,71.9,64.6,78.9,25.3,24.6,25.8,2
2021-03-19,kisumu_arm_1,2,15.2,25.1,19.9,33.3,65.7,34.0,87.3,17.4,14.7,18.3,2
2021-03-19,ukunda_arm_1,2,,29.6,24.8,35.4,,,,,,,2
2021-03-19,ukunda_dispensary_arm_1,2,,29.3,26.2,33.3,,,,,,,2
2021-03-19,msambweni_arm_1,2,0.0,32.2,26.1,41.3,,,,,,,2
2021-03-19,msambweni_insectar_arm_1,2,,30.9,29.4,32.9,74.0,67.9,79.3,25.7,25.1,26.4,2
2021-03-20,kisumu_arm_1,2,0.8,24.6,19.6,32.6,66.7,36.2,89.7,17.1,14.4,18.9,2
2021-03-20,ukunda_arm_1,2,,30.4,25.1,36.4,,,,,,,2
2021-03-20,ukunda_dispensary_arm_1,2,,29.7,26.7,33.7,,,,,,,2
2021-03-20,msambweni_arm_1,2,0.0,32.4,26.2,41.1,,,,,,,2
2021-03-20,msambweni_insectar_arm_1,2,,31.0,29.5,32.9,73.5,67.0,78.3,25.7,25.1,26.5,2
2021-03-21,kisumu_arm_1,2,3.3,24.9,20.1,32.2,63.3,34.3,83.0,16.7,13.6,19.0,2
2021-03-21,ukunda_arm_1,2,,29.7,24.8,35.4,,,,,,,2
2021-03-21,ukunda_dispensary_arm_1,2,,29.5,26.4,33.3,,,,,,,2
2021-03-21,msambweni_arm_1,2,0.0,32.3,25.5,41.2,,,,,,,2
2021-03-21,msambweni_insectar_arm_1,2,,31.0,28.9,33.1,72.7,64.9,80.7,25.5,24.8,26.1,2
2021-03-22,kisumu_arm_1,2,29.5,23.9,20.1,33.2,68.8,32.8,85.7,17.1,14.7,19.1,2
2021-03-22,ukunda_arm_1,2,,30.0,25.2,36.3,,,,,,,2
2021-03-22,ukunda_dispensary_arm_1,2,,29.6,26.6,33.8,,,,,,,2
2021-03-22,msambweni_arm_1,2,0.0,32.7,26.3,41.1,,,,,,,2
2021-03-22,msambweni_insectar_arm_1,2,,31.3,29.3,33.3,73.3,67.2,79.3,25.9,24.9,26.6,2
2021-03-23,kisumu_arm_1,2,0.0,25.3,18.5,34.2,64.4,31.4,90.4,16.9,13.8,18.8,2
2021-03-23,ukunda_arm_1,2,,30.3,25.4,36.8,,,,,,,2
2021-03-23,ukunda_dispensary_arm_1,2,,29.8,26.8,34.8,,,,,,,2
2021-03-23,msambweni_arm_1,2,0.0,32.6,26.3,42.0,,,,,,,2
2021-03-23,msambweni_insectar_arm_1,2,,31.5,29.7,33.3,70.8,64.3,77.7,25.5,25.0,26.1,2
2021-03-24,kisumu_arm_1,2,0.0,26.2,19.9,35.0,55.3,21.0,76.4,15.4,9.4,20.1,2
2021-03-24,ukunda_arm_1,2,,29.6,24.0,36.7,,,,,,,2
2021-03-24,ukunda_dispensary_arm_1,2,,29.3,25.7,34.2,,,,,,,2
2021-03-24,msambweni_arm_1,2,0.0,31.7,25.8,40.4,,,,,,,2
2021-03-24,msambweni_insectar_arm_1,2,,31.1,29.0,33.1,69.3,64.9,74.7,24.8,23.9,26.1,2
2021-03-25,kisumu_arm_1,2,0.0,26.1,19.4,33.2,55.4,32.2,80.8,15.8,12.1,18.8,2
2021-03-25,ukunda_arm_1,2,,30.1,28.5,32.6,,,,,,,2
2021-03-25,ukunda_dispensary_arm_1,2,,30.2,29.1,32.0,,,,,,,2
2021-03-25,msambweni_arm_1,2,0.0,32.3,24.8,41.8,,,,,,,2
2021-03-25,msambweni_insectar_arm_1,2,,30.9,28.4,33.3,66.4,55.6,75.7,23.9,23.1,25.1,2
2021-03-26,kisumu_arm_1,2,0.0,26.3,19.8,34.2,50.6,21.2,76.6,14.1,8.3,18.8,2
2021-03-26,ukunda_arm_1,2,,30.6,25.1,37.7,,,,,,,2
2021-03-26,ukunda_dispensary_arm_1,2,,29.9,27.0,33.8,,,,,,,2
2021-03-26,msambweni_arm_1,2,0.0,32.6,26.3,41.2,,,,,,,2
2021-03-26,msambweni_insectar_arm_1,2,,31.6,29.7,33.4,69.7,63.5,74.6,25.4,24.3,26.1,2
2021-03-27,kisumu_arm_1,2,9.7,25.2,21.3,32.3,65.4,36.0,86.7,17.7,15.3,19.2,2
2021-03-27,ukunda_arm_1,2,,26.9,24.0,30.9,,,,,,,2
2021-03-27,ukunda_dispensary_arm_1,2,,27.3,24.8,29.0,,,,,,,2
2021-03-27,msambweni_arm_1,2,18.5,26.7,24.0,30.5,,,,,,,2
2021-03-27,msambweni_insectar_arm_1,2,,27.5,27.1,27.8,80.8,79.1,82.4,24.0,23.6,24.2,2
2021-03-28,kisumu_arm_1,2,16.0,24.6,19.0,33.0,68.3,30.4,87.8,17.3,13.3,18.8,2
2021-03-28,ukunda_arm_1,2,,29.6,23.8,36.7,,,,,,,2
2021-03-28,ukunda_dispensary_arm_1,2,,28.8,25.3,33.4,,,,,,,2
2021-03-28,msambweni_arm_1,2,,30.3,23.3,40.4,,,,,,,2
2021-03-28,msambweni_insectar_arm_1,2,,28.7,26.4,31.0,79.2,72.9,85.6,24.7,23.0,26.3,2
2021-03-29,kisumu_arm_1,2,1.3,25.0,19.9,33.5,66.3,31.7,92.0,17.2,14.0,18.8,2
2021-03-29,ukunda_arm_1,2,,30.5,25.7,36.8,,,,,,,2
2021-03-29,ukunda_dispensary_arm_1,2,,29.8,27.1,33.7,,,,,,,2
2021-03-29,msambweni_arm_1,2,,31.7,25.4,40.4,,,,,,,2
2021-03-29,msambweni_insectar_arm_1,2,,30.4,28.6,32.6,77.4,69.0,83.6,26.0,24.9,26.8,2
2021-03-30,kisumu_arm_1,2,13.5,23.4,20.3,29.4,79.1,53.6,95.8,19.3,17.2,20.3,2
2021-03-30,ukunda_arm_1,2,3.3,29.2,24.5,36.6,,,,,,,2
2021-03-30,ukunda_dispensary_arm_1,2,,28.9,25.8,33.1,,,,,,,2
2021-03-30,msambweni_arm_1,2,84.6,29.6,23.8,36.4,,,,,,,2
2021-03-30,msambweni_insectar_arm_1,2,,29.2,27.7,30.5,80.7,76.5,84.1,25.5,24.1,26.5,2
2021-03-31,kisumu_arm_1,2,6.6,23.4,19.2,31.1,73.6,40.3,93.7,17.8,16.0,19.1,2
2021-03-31,ukunda_arm_1,2,0.0,29.8,26.1,34.4,,,,,,,2
2021-03-31,ukunda_dispensary_arm_1,2,,29.2,27.0,31.9,,,,,,,2
2021-03-31,msambweni_arm_1,2,0.0,30.7,26.3,37.5,,,,,,,2
2021-03-31,msambweni_insectar_arm_1,2,,29.7,28.1,31.3,80.0,75.6,84.1,25.9,25.1,26.7,2
2021-04-01,kisumu_arm_1,2,0.0,27.8,24.1,31.5,57.0,38.0,75.1,17.9,15.4,19.6,2
2021-04-01,ukunda_arm_1,2,0.0,29.9,25.1,35.6,,,,,,,2
2021-04-01,ukunda_dispensary_arm_1,2,,29.3,26.3,32.8,,,,,,,2
2021-04-01,msambweni_arm_1,2,0.0,30.0,25.3,36.4,,,,,,,2
2021-04-01,msambweni_insectar_arm_1,2,,29.9,28.7,31.2,77.6,74.3,81.9,25.5,24.6,26.4,2
2021-04-02,kisumu_arm_1,2,6.9,23.8,20.3,31.0,71.6,34.8,89.8,17.8,13.6,19.4,2
2021-04-02,ukunda_arm_1,2,0.3,28.9,24.2,34.3,,,,,,,2
2021-04-02,ukunda_dispensary_arm_1,2,,28.5,25.5,31.5,,,,,,,2
2021-04-02,msambweni_arm_1,2,11.2,28.9,24.4,35.3,,,,,,,2
2021-04-02,msambweni_insectar_arm_1,2,,29.2,28.4,29.8,79.9,78.0,81.9,25.4,24.7,26.0,2
2021-04-03,kisumu_arm_1,2,0.0,24.3,19.4,31.3,69.6,38.2,92.0,17.7,15.0,19.5,2
2021-04-03,ukunda_arm_1,2,0.0,29.6,25.1,37.2,,,,,,,2
2021-04-03,ukunda_dispensary_arm_1,2,,28.9,25.9,32.9,,,,,,,2
2021-04-03,msambweni_arm_1,2,0.3,29.9,24.9,36.7,,,,,,,2
2021-04-03,msambweni_insectar_arm_1,2,,29.3,28.0,30.7,79.4,76.7,81.9,25.4,24.3,26.4,2
2021-04-04,kisumu_arm_1,2,15.0,23.9,20.2,31.8,70.9,38.7,89.1,17.8,15.8,19.4,2
2021-04-04,ukunda_arm_1,2,0.0,30.3,25.7,36.8,,,,,,,2
2021-04-04,ukunda_dispensary_arm_1,2,,29.5,26.3,33.4,,,,,,,2
2021-04-04,msambweni_arm_1,2,0.0,30.4,25.3,36.5,,,,,,,2
2021-04-04,msambweni_insectar_arm_1,2,,29.7,28.2,31.1,79.0,75.4,82.3,25.7,24.6,26.5,2
2021-04-05,kisumu_arm_1,2,6.9,23.4,20.0,31.4,76.8,44.7,93.7,18.6,15.5,19.5,2
2021-04-05,ukunda_arm_1,2,0.0,29.6,25.9,36.7,,,,,,,2
2021-04-05,ukunda_dispensary_arm_1,2,,29.1,26.9,32.8,,,,,,,2
2021-04-05,msambweni_arm_1,2,0.0,30.8,25.7,36.7,,,,,,,2
2021-04-05,msambweni_insectar_arm_1,2,,30.1,28.6,31.5,79.4,74.3,83.6,26.1,25.3,26.8,2
2021-04-06,kisumu_arm_1,2,1.3,23.7,19.1,30.7,73.5,38.9,92.8,18.1,15.1,19.2,2
2021-04-06,ukunda_arm_1,2,0.0,30.1,26.2,36.0,,,,,,,2
2021-04-06,ukunda_dispensary_arm_1,2,,29.4,26.8,32.8,,,,,,,2
2021-04-06,msambweni_arm_1,2,0.0,31.2,25.7,38.0,,,,,,,2
2021-04-06,msambweni_insectar_arm_1,2,,30.5,28.9,32.0,78.0,73.1,82.7,26.3,25.5,26.9,2
2021-04-07,kisumu_arm_1,2,22.4,24.0,19.0,32.2,71.1,38.5,90.4,17.8,15.7,19.6,2
2021-04-07,ukunda_arm_1,2,0.0,30.1,27.1,35.0,,,,,,,2
2021-04-07,ukunda_dispensary_arm_1,2,,29.3,27.7,32.2,,,,,,,2
2021-04-07,msambweni_arm_1,2,0.5,30.3,26.2,36.6,,,,,,,2
2021-04-07,msambweni_insectar_arm_1,2,,30.2,29.4,31.1,78.4,74.6,81.1,26.0,25.4,26.5,2
2021-04-08,kisumu_arm_1,2,16.3,23.4,19.3,31.0,74.4,41.5,91.2,18.0,15.8,19.2,2
2021-04-08,ukunda_arm_1,2,0.0,28.7,24.7,36.0,,,,,,,2
2021-04-08,ukunda_dispensary_arm_1,2,,28.1,26.1,31.8,,,,,,,2
2021-04-08,msambweni_arm_1,2,1.5,27.9,24.6,34.9,,,,,,,2
2021-04-08,msambweni_insectar_arm_1,2,,28.7,28.0,29.5,78.3,71.8,84.6,24.6,23.4,25.5,2
2021-04-09,kisumu_arm_1,2,0.5,23.6,20.2,31.8,74.5,40.2,92.0,18.3,16.4,19.5,2
2021-04-09,ukunda_arm_1,2,0.0,29.3,24.7,36.7,,,,,,,2
2021-04-09,ukunda_dispensary_arm_1,2,,28.4,25.5,32.3,,,,,,,2
2021-04-09,msambweni_arm_1,2,0.0,29.5,24.0,36.7,,,,,,,2
2021-04-09,msambweni_insectar_arm_1,2,,29.1,27.4,30.8,77.9,73.2,81.5,24.9,23.7,25.7,2
2021-04-10,kisumu_arm_1,2,0.0,23.7,19.9,30.0,72.4,45.5,89.1,18.1,15.5,20.1,2
2021-04-10,ukunda_arm_1,2,0.0,29.7,25.1,35.9,,,,,,,2
2021-04-10,ukunda_dispensary_arm_1,2,,28.8,26.1,32.1,,,,,,,2
2021-04-10,msambweni_arm_1,2,8.9,29.8,24.1,37.6,,,,,,,2
2021-04-10,msambweni_insectar_arm_1,2,,29.5,28.3,30.5,79.3,75.7,83.2,25.6,24.3,26.2,2
2021-04-11,kisumu_arm_1,2,10.4,24.3,19.4,32.2,68.7,36.2,88.4,17.4,14.9,20.2,2
2021-04-11,ukunda_arm_1,2,1.8,28.8,24.5,35.9,,,,,,,2
2021-04-11,ukunda_dispensary_arm_1,2,,28.4,25.5,31.4,,,,,,,2
2021-04-11,msambweni_arm_1,2,1.8,28.8,24.4,34.6,,,,,,,2
2021-04-11,msambweni_insectar_arm_1,2,,28.6,27.5,29.5,79.7,72.8,85.6,24.8,23.9,26.0,2
2021-04-12,kisumu_arm_1,2,18.8,23.8,19.4,29.8,74.2,42.1,92.0,18.5,14.7,20.0,2
2021-04-12,ukunda_arm_1,2,0.0,29.2,24.9,36.1,,,,,,,2
2021-04-12,ukunda_dispensary_arm_1,2,,28.4,25.8,31.7,,,,,,,2
2021-04-12,msambweni_arm_1,2,0.0,29.0,24.4,34.9,,,,,,,2
2021-04-12,msambweni_insectar_arm_1,2,,28.8,27.6,30.0,80.5,77.1,84.6,25.1,24.3,25.8,2
2021-04-13,kisumu_arm_1,2,5.3,22.9,19.9,30.0,79.3,52.0,93.7,18.8,17.0,20.8,2
2021-04-13,ukunda_arm_1,2,1.0,28.4,24.3,32.7,,,,,,,2
2021-04-13,ukunda_dispensary_arm_1,2,,27.8,25.3,30.6,,,,,,,2
2021-04-13,msambweni_arm_1,2,0.0,29.0,25.2,34.2,,,,,,,2
2021-04-13,msambweni_insectar_arm_1,2,,28.7,27.7,29.8,77.4,73.6,80.8,24.4,23.6,25.2,2
2021-04-14,kisumu_arm_1,2,1.3,24.2,18.9,31.0,71.6,43.3,93.7,18.2,16.2,19.9,2
2021-04-14,ukunda_arm_1,2,0.0,29.3,24.5,36.1,,,,,,,2
2021-04-14,ukunda_dispensary_arm_1,2,,28.3,25.3,31.9,,,,,,,2
2021-04-14,msambweni_arm_1,2,0.0,29.6,24.7,36.3,,,,,,,2
2021-04-14,msambweni_insectar_arm_1,2,,29.1,27.7,30.6,77.3,71.4,81.5,24.7,24.1,25.6,2
2021-04-15,kisumu_arm_1,2,0.0,24.8,20.7,32.1,70.7,39.6,91.2,18.6,16.6,20.1,2
2021-04-15,ukunda_arm_1,2,0.3,29.9,24.9,36.4,,,,,,,2
2021-04-15,ukunda_dispensary_arm_1,2,,29.0,26.0,32.4,,,,,,,2
2021-04-15,msambweni_arm_1,2,0.0,30.6,25.2,37.4,,,,,,,2
2021-04-15,msambweni_insectar_arm_1,2,,29.8,28.1,31.6,77.2,71.5,81.1,25.4,24.4,26.0,2
2021-04-16,kisumu_arm_1,2,1.3,24.2,19.3,31.2,70.4,42.9,86.7,18.1,16.1,20.6,2
2021-04-16,ukunda_arm_1,2,0.0,29.6,24.9,35.4,,,,,,,2
2021-04-16,ukunda_dispensary_arm_1,2,,28.7,26.0,32.0,,,,,,,2
2021-04-16,msambweni_arm_1,2,1.3,30.0,25.1,36.2,,,,,,,2
2021-04-16,msambweni_insectar_arm_1,2,,29.7,28.4,31.2,79.5,74.8,84.1,25.8,24.9,26.5,2
2021-04-17,kisumu_arm_1,2,0.5,25.2,20.4,32.2,70.3,33.9,92.8,18.6,14.2,20.4,2
2021-04-17,ukunda_arm_1,2,0.0,29.6,26.5,35.6,,,,,,,2
2021-04-17,ukunda_dispensary_arm_1,2,,28.8,27.1,31.5,,,,,,,2
2021-04-17,msambweni_arm_1,2,0.3,30.3,27.0,36.6,,,,,,,2
2021-04-17,msambweni_insectar_arm_1,2,,29.9,29.1,31.2,79.0,74.1,81.9,25.9,25.5,26.5,2
2021-04-18,kisumu_arm_1,2,0.3,25.2,20.9,33.4,67.8,33.5,88.5,18.2,15.2,20.6,2
2021-04-18,ukunda_arm_1,2,16.8,25.9,23.9,31.8,,,,,,,2
2021-04-18,ukunda_dispensary_arm_1,2,,26.2,24.6,29.4,,,,,,,2
2021-04-18,msambweni_arm_1,2,39.9,26.5,24.0,31.7,,,,,,,2
2021-04-18,msambweni_insectar_arm_1,2,,27.6,26.1,29.6,82.5,77.1,86.7,24.4,21.8,25.8,2
2021-04-19,kisumu_arm_1,2,0.8,25.1,21.1,32.3,67.4,41.6,87.3,18.1,14.4,19.6,2
2021-04-19,ukunda_arm_1,2,0.0,26.9,23.5,33.5,,,,,,,2
2021-04-19,ukunda_dispensary_arm_1,2,,26.5,24.1,30.4,,,,,,,2
2021-04-19,msambweni_arm_1,2,0.0,26.9,23.3,34.2,,,,,,,2
2021-04-19,msambweni_insectar_arm_1,2,,26.8,25.8,28.3,76.0,65.6,84.2,22.2,21.2,23.0,2
2021-04-20,kisumu_arm_1,2,0.5,24.2,19.9,31.4,69.2,38.4,88.4,17.7,15.4,18.7,2
2021-04-20,ukunda_arm_1,2,0.0,28.6,24.6,34.3,,,,,,,2
2021-04-20,ukunda_dispensary_arm_1,2,,27.5,25.1,30.4,,,,,,,2
2021-04-20,msambweni_arm_1,2,0.0,28.8,25.5,34.4,,,,,,,2
2021-04-20,msambweni_insectar_arm_1,2,,27.7,26.4,29.1,78.6,75.1,82.3,23.7,22.1,25.3,2
2021-04-21,kisumu_arm_1,2,20.8,23.9,20.5,30.4,70.8,43.6,89.8,17.8,16.1,19.9,2
2021-04-21,ukunda_arm_1,2,0.0,28.9,25.3,35.1,,,,,,,2
2021-04-21,ukunda_dispensary_arm_1,2,,28.0,25.7,31.2,,,,,,,2
2021-04-21,msambweni_arm_1,2,0.0,28.9,25.6,34.6,,,,,,,2
2021-04-21,msambweni_insectar_arm_1,2,,28.4,27.4,29.5,80.1,76.3,83.6,24.7,23.6,25.5,2
2021-04-22,kisumu_arm_1,2,6.4,23.0,19.5,29.6,77.4,48.7,93.7,18.4,16.5,19.6,2
2021-04-22,ukunda_arm_1,2,0.0,28.7,24.2,34.7,,,,,,,2
2021-04-22,ukunda_dispensary_arm_1,2,,28.0,25.0,31.3,,,,,,,2
2021-04-22,msambweni_arm_1,2,29.2,28.2,23.9,34.5,,,,,,,2
2021-04-22,msambweni_insectar_arm_1,2,,28.1,27.1,28.8,84.2,81.9,87.3,25.2,24.5,25.7,2
2021-04-23,kisumu_arm_1,2,0.5,23.7,19.7,31.0,73.7,40.2,93.7,18.1,15.9,19.5,2
2021-04-23,ukunda_arm_1,2,0.0,29.1,24.7,35.6,,,,,,,2
2021-04-23,ukunda_dispensary_arm_1,2,,28.3,25.9,31.5,,,,,,,2
2021-04-23,msambweni_arm_1,2,4.6,28.7,24.9,35.4,,,,,,,2
2021-04-23,msambweni_insectar_arm_1,2,,28.4,27.2,29.2,84.8,81.9,89.3,25.6,24.4,26.3,2
2021-04-24,kisumu_arm_1,2,21.1,24.5,19.9,31.2,69.6,40.7,88.4,18.1,16.2,19.1,2
2021-04-24,ukunda_arm_1,2,0.0,29.4,24.7,35.5,,,,,,,2
2021-04-24,ukunda_dispensary_arm_1,2,,28.5,26.2,31.8,,,,,,,2
2021-04-24,msambweni_arm_1,2,0.0,30.2,25.1,36.4,,,,,,,2
2021-04-24,msambweni_insectar_arm_1,2,,28.9,27.8,30.5,81.4,75.9,85.6,25.4,24.6,26.1,2
2021-04-25,kisumu_arm_1,2,6.1,22.4,19.9,26.0,82.7,64.6,92.9,19.2,18.0,20.4,2
2021-04-25,ukunda_arm_1,2,0.0,29.6,25.1,34.6,,,,,,,2
2021-04-25,ukunda_dispensary_arm_1,2,,28.5,25.9,31.3,,,,,,,2
2021-04-25,msambweni_arm_1,2,0.0,29.8,24.8,36.2,,,,,,,2
2021-04-25,msambweni_insectar_arm_1,2,,29.1,27.9,30.5,81.2,77.6,84.6,25.6,24.7,26.3,2
2021-04-26,kisumu_arm_1,2,0.3,24.0,20.0,30.2,72.9,44.6,92.0,18.4,16.8,19.5,2
2021-04-26,ukunda_arm_1,2,0.0,29.5,25.5,35.6,,,,,,,2
2021-04-26,ukunda_dispensary_arm_1,2,,28.4,26.4,31.2,,,,,,,2
2021-04-26,msambweni_arm_1,2,1.3,29.8,25.7,35.9,,,,,,,2
2021-04-26,msambweni_insectar_arm_1,2,,29.3,28.2,30.4,83.4,79.6,88.6,26.2,25.7,26.6,2
2021-04-27,kisumu_arm_1,2,22.4,24.4,19.9,31.5,67.8,36.5,89.7,17.4,14.3,19.4,2
2021-04-27,ukunda_arm_1,2,0.0,28.9,25.2,34.3,,,,,,,2
2021-04-27,ukunda_dispensary_arm_1,2,,28.1,26.1,31.0,,,,,,,2
2021-04-27,msambweni_arm_1,2,2.5,29.8,25.4,36.5,,,,,,,2
2021-04-27,msambweni_insectar_arm_1,2,,29.3,28.1,30.6,83.0,78.2,88.6,26.1,25.4,26.8,2
2021-04-28,kisumu_arm_1,2,17.3,24.7,20.1,32.0,67.4,36.6,87.8,17.5,15.3,19.2,2
2021-04-28,ukunda_arm_1,2,0.3,29.1,24.9,36.8,,,,,,,2
2021-04-28,ukunda_dispensary_arm_1,2,,28.2,26.1,32.0,,,,,,,2
2021-04-28,msambweni_arm_1,2,1.5,29.5,25.3,37.4,,,,,,,2
2021-04-28,msambweni_insectar_arm_1,2,,29.4,28.4,30.6,81.9,77.6,86.2,26.0,25.5,26.9,2
2021-04-29,kisumu_arm_1,2,0.3,24.3,19.7,31.0,71.3,39.5,91.2,18.1,15.6,20.0,2
2021-04-29,ukunda_arm_1,2,10.2,25.6,24.4,29.7,,,,,,,2
2021-04-29,ukunda_dispensary_arm_1,2,,26.1,24.9,28.3,,,,,,,2
2021-04-29,msambweni_arm_1,2,25.7,25.8,24.5,27.5,,,,,,,2
2021-04-29,msambweni_insectar_arm_1,2,,28.0,27.3,29.4,86.1,81.9,89.3,25.5,24.9,26.2,2
2021-04-30,kisumu_arm_1,2,0.3,24.5,20.7,29.5,74.4,55.0,92.9,19.3,18.6,20.3,2
2021-04-30,ukunda_arm_1,2,0.3,29.8,26.3,34.4,,,,,,,2
2021-04-30,ukunda_dispensary_arm_1,2,,28.4,26.8,30.5,,,,,,,2
